Class,Order,Family,Genus_Species,Total,Infected,Pool Size,Bacterium
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,20,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,5,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,11,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,8,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,8,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,344,48,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,135,41,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,383,167,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,804,541,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,165,73,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,56,28,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,268,69,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,59,17,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,120,94,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,154,67,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,148,58,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,48,26,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,17,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,20,15,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_reticulatus,21,13,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_silvarum,200,22,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_sp.,862,167,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_sp.,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_sp.,640,202,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_steini,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_steini,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,61,5,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,62,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,61,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,62,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,62,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,100,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,100,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,40,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,100,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,12,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,12,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,38,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,141,46,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,100,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,44,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,100,8,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,30,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,36,16,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,5286,179,1,Rickettsia
arachnida,ixodida,Ixodidae,Dermacentor_variabilis,1,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Haemaphysalis_asiatica,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_concinna,2,0,4,Wolbachia
arachnida,ixodida,Ixodidae,Haemaphysalis_concinna,38,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_flava,63,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_flava,174,26,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_flava,72,19,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_flava,13,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_formosensis,26,16,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_hystricis,19,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_hystricis,11,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_japonica,16,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_juxtakochi,25,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_kitaokai,38,5,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_lagrangei,9,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_leachi,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_longicornis,130,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_longicornis,49,22,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_longicornis,16,15,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_megaspinosa,41,12,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_megaspinosa,26,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctaleachi,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctaleachi,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctata,115,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctata,33,10,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctata,6,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctata,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_punctata,36,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_sulcata,46,12,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_sulcata,4,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_sulcata,258,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_sulcata,79,61,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_sulcata,51,10,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_traguli,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Haemaphysalis_wellingtoni,87,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_aegyptium,11,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_aegyptium,1,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_aegyptium,17,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,7,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,37,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,5,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,176,20,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,83,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,49,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_anatolicum,5,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_asiaticum,47,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_detritum,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_dromedarii,174,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_excavatum,1,0,1,Cardinium
arachnida,ixodida,Ixodidae,Hyalomma_excavatum,1,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Hyalomma_impeltatum,20,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_impeltatum,2,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_lusitanicum,1,0,16,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_lusitanicum,44,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,17,11,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,75,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,20,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,38,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,2,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,82,10,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,3,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,170,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,17,11,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,12,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,1,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,69,18,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_marginatum,35,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_punctata,116,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_punctata,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_sp.,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Hyalomma_sp.,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_boliviensis,3,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_canisuga,7,0,20,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_canisuga,5,0,10,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_gibbosus,19,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_gibbosus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_gibbosus,23,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_granulatus,4,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_hexagonus,12,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_hexagonus,1,0,12,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_hexagonus,237,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_lividus,5,5,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_lividus,5,0,1,Cardinium
arachnida,ixodida,Ixodidae,Ixodes_lividus,5,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_nipponensis,20,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_nipponensis,1,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_nipponensis,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ovatus,169,36,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ovatus,23,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ovatus,12,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_pacificus,1,1,96,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_pacificus,1,0,1,Cardinium
arachnida,ixodida,Ixodidae,Ixodes_pacificus,1,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_pararicinus,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,36,5,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,31,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,39,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,19,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,69,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,23,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,39,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_persulcatus,20,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,20,0,1,Cardinium
arachnida,ixodida,Ixodidae,Ixodes_ricinus,20,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,20,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,741,40,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,38,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,331,55,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,127,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,50,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,108,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,70,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,34,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,128,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,22,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,130,53,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,60,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,10,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,188,134,10,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,14,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,173,19,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,71,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,118,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,103,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,50,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,222,15,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,466,62,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,499,28,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,1000,147,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,2,0,20,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,16,0,3,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,22,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,5,0,12,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,253,57,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,570,23,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,251,54,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,112,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,14,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,128,25,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,79,70,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,431,42,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,169,20,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,347,33,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,159,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,174,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,140,13,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,187,24,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,160,9,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,9,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,10,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,40,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,16,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,53,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,31,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,70,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,64,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,40,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,140,13,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,605,207,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,137,40,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,142,14,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,201,23,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,233,27,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,265,215,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,799,33,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,799,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,67,43,4,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,187,97,10,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,57,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,11,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,216,68,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,15,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,78,8,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,89,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,10,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,853,304,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,662,31,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,79,11,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,127,18,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,289,34,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,1089,363,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,39,14,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,143,10,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,89,19,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,1295,855,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ricinus,116,8,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_scapularis,19,6,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_sp.,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_sp.,1,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_tasmani,44,24,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_tasmani,42,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_trianguliceps,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_turdus,9,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_uriae,20,0,1,Cardinium
arachnida,ixodida,Ixodidae,Ixodes_uriae,20,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_uriae,20,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Ixodes_ventalloi,21,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Ixodes_ventalloi,45,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,51,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,13,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,625,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,5,3,1,Wolbachia
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,1,0,1,Cardinium
arachnida,ixodida,Ixodidae,Rhipicephalus_annulatus,1,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Rhipicephalus_appendiculatus,1,0,1,Cardinium
arachnida,ixodida,Ixodidae,Rhipicephalus_appendiculatus,1,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,24,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,39,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,40,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,4,1,5,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,413,20,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,216,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,10,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,5,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,1,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,11,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,14,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,76,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,99,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_bursa,46,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,19,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,12,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,12,0,1,Cardinium
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,12,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,12,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,8,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_evertsi,100,2,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_guilhoni,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_guilhoni,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_haemaphysaloides,36,10,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,17,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,6,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,22,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,25,0,1,Cardinium
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,25,0,1,Wolbachia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,25,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,109,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_microplus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_praetextatus,1,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_pulchellus,203,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_pumilio,65,3,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_pusillus,19,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_pusillus,20,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,30,7,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,111,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,11,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,46,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,3,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,2,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,5,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,30,1,2,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,76,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,1383,130,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,3,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,10,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,4,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,40,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,106,0,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,15,4,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,40,1,1,Rickettsia
arachnida,ixodida,Ixodidae,Rhipicephalus_sanguineus,22,0,1,Rickettsia
